customer_id,name,city,pincode,household_size,profession,is_rural
C03711,Jairaj Kala,Hapur,110002,6,homemaker,False
C03712,Jasmit Nagy,Munger,226001,7,salaried,True
C03713,Vidhi Lala,Mira-Bhayandar,226001,2,salaried,True
C03714,Lucky Tripathi,Gangtok,500002,7,salaried,False
C03715,Laksh Kothari,Guntakal,700001,3,salaried,True
C03716,Advik Sawhney,Salem,500001,7,business,False
C03717,Vidhi Loke,Tirupati,226001,5,business,True
C03718,Inaya Ganguly,Vellore,110001,2,student,False
C03719,Chandran Dewan,Jhansi,700001,1,business,True
C03720,Ati Nigam,Gulbarga,500001,6,salaried,False
C03721,Upkaar Gill,Kota,600001,4,homemaker,False
C03722,Pranit Nori,Vasai-Virar,600001,2,salaried,False
C03723,Balveer Sehgal,Akola,700001,5,homemaker,True
C03724,Hema Mitter,Bongaigaon,600002,7,salaried,False
C03725,Laksh Kuruvilla,Madurai,600002,6,homemaker,False
C03726,Daniel Majumdar,Bhiwandi,110001,3,salaried,False
C03727,Charan Reddy,Dehradun,500001,1,salaried,False
C03728,Tejas Nadig,Surat,500001,3,salaried,False
C03729,Vritti Gandhi,Hospet,700001,4,student,True
C03730,Faraj Lad,South Dumdum,500003,2,homemaker,False
C03731,Gautami Guha,Unnao,600001,6,salaried,False
C03732,Qarin Ghosh,Kolhapur,500001,2,homemaker,False
C03733,Nitara Kade,Belgaum,700001,5,business,True
C03734,Luke Nagarajan,Hyderabad,560001,2,business,True
C03735,Madhavi Batra,Gandhidham,500002,1,student,False
C03736,Aadi Lad,Tiruppur,560001,4,salaried,True
C03737,Hamsini Manda,Bhusawal,110002,3,salaried,False
C03738,Maya Sem,Loni,110001,4,homemaker,False
C03739,Lekha Tripathi,Nagaon,500001,6,homemaker,False
C03740,Naksh Bhatti,Tadipatri,110002,2,homemaker,False
C03741,Ranbir More,Nellore,226001,6,homemaker,True
C03742,Gagan Verma,Tirunelveli,110002,3,salaried,False
C03743,Chaaya Bahri,Mumbai,700001,6,student,True
C03744,Pranit Wable,Korba,500001,5,salaried,False
C03745,Frederick Shah,Hazaribagh,500002,4,homemaker,False
C03746,Bhavini Dash,Bhiwandi,700001,3,business,True
C03747,Odika Murthy,Jalgaon,700001,3,business,True
C03748,Saksham Gara,Saharanpur,110001,7,business,False
C03749,Nandini Johal,Ambarnath,110001,3,salaried,False
C03750,Shravya Purohit,Ludhiana,600001,7,salaried,False
C03751,Dayita Chowdhury,Aurangabad,600001,1,homemaker,False
C03752,Bhavna Sangha,Muzaffarpur,600002,7,student,False
C03753,Ikbal Mukhopadhyay,Jalgaon,500003,4,salaried,False
C03754,Nidhi Gupta,Panipat,500001,6,student,False
C03755,Balendra Grewal,Ulhasnagar,500001,7,business,False
C03756,Theodore Dhaliwal,Vijayawada,110002,3,salaried,False
C03757,Advik Bala,Agra,500001,4,salaried,False
C03758,Gautami Patla,Sagar,500001,7,homemaker,False
C03759,Sudiksha Sunder,Siwan,500003,7,student,False
C03760,Tejas Salvi,Jaipur,226001,3,business,True
C03761,Tanveer Sodhi,Aurangabad,600001,5,business,False
C03762,Naksh Bath,Muzaffarnagar,600001,5,salaried,False
C03763,Oeshi Ramakrishnan,Bhimavaram,500002,7,business,False
C03764,Wazir Gala,Morena,500001,5,salaried,False
C03765,Zaitra Bhandari,Hindupur,500003,2,salaried,False
C03766,Ucchal Datta,Berhampur,600001,3,business,False
C03767,Rushil Narayan,Sultan Pur Majra,500003,2,homemaker,False
C03768,Vihaan Ahluwalia,Nadiad,560001,4,salaried,True
C03769,Veda Khatri,New Delhi,226001,2,salaried,True
C03770,Ekapad Garg,Orai,500001,4,business,False
C03771,Manthan Bansal,Faridabad,500002,7,homemaker,False
C03772,Saumya Grewal,Vijayanagaram,110002,4,student,False
C03773,Lipika Suri,Sonipat,600001,4,homemaker,False
C03774,Lajita Ramaswamy,Berhampore,560001,6,business,True
C03775,Jackson Pingle,Gurgaon,500003,2,student,False
C03776,Leela Dewan,Amroha,110001,6,salaried,False
C03777,Geetika Arya,Firozabad,700001,7,salaried,True
C03778,Mahika Iyer,Karaikudi,500001,3,salaried,False
C03779,Sachi Kumer,Nagaon,500001,2,business,False
C03780,Lila Aurora,Aurangabad,560001,3,homemaker,True
C03781,Tanish Goyal,Hospet,500003,3,homemaker,False
C03782,Hardik Arora,Malegaon,600002,4,salaried,False
C03783,Shivani Goda,Jalandhar,500001,2,salaried,False
C03784,Lila Dugar,Thiruvananthapuram,600002,3,salaried,False
C03785,Vritti Kota,Gulbarga,110001,5,salaried,False
C03786,Champak Thakur,Tinsukia,560001,3,business,True
C03787,Upasna Chawla,Firozabad,500003,5,homemaker,False
C03788,Watika Dhar,Mehsana,500003,2,homemaker,False
C03789,Yuvraj Gopal,Tadepalligudem,226001,7,business,True
C03790,Imaran Dash,Kottayam,700001,6,student,True
C03791,Bahadurjit Mani,Kakinada,600001,2,business,False
C03792,Shravya Saraf,Dhule,600001,6,salaried,False
C03793,Kiaan Gade,Tadipatri,110002,6,business,False
C03794,Ronith Borde,Howrah,500002,2,business,False
C03795,Ikshita Mistry,Sri Ganganagar,560001,3,student,True
C03796,Parth Sampath,Meerut,110001,1,salaried,False
C03797,Shivani Korpal,Nanded,500003,3,salaried,False
C03798,Yashawini Sodhi,Patiala,700001,3,salaried,True
C03799,Bhavika Sandal,Ramgarh,600002,7,homemaker,False
C03800,Samarth Rao,Visakhapatnam,560001,4,salaried,True
C03801,Manbir Karpe,Bhusawal,110002,4,student,False
C03802,Yahvi Dora,Kota,560001,3,student,True
C03803,Abdul Sangha,Tiruchirappalli,110002,5,salaried,False
C03804,Vasana Rout,Baranagar,500003,7,business,False
C03805,Girish Sheth,Mango,500002,6,homemaker,False
C03806,Tara Magar,Medininagar,110002,4,business,False
C03807,Umang Sachdev,Bhagalpur,500003,3,homemaker,False
C03808,Anika Handa,Meerut,500003,7,salaried,False
C03809,Aadi Bawa,Jammu,500002,1,salaried,False
C03810,Gaurangi Mander,Yamunanagar,600001,5,homemaker,False
C03811,Indira Bakshi,Gandhinagar,560001,2,student,True
C03812,Tanvi Biswas,Srikakulam,500001,3,homemaker,False
C03813,Ekansh Tata,Fatehpur,500001,7,business,False
C03814,Chaitaly Kaur,Guwahati,600002,3,homemaker,False
C03815,Urishilla Raman,Bhilai,600002,6,student,False
C03816,Januja Kurian,Anantapur,500001,5,student,False
C03817,Chatresh Chokshi,Ozhukarai,110001,4,business,False
C03818,Darpan Kamdar,Amritsar,500001,4,salaried,False
C03819,Rudra Zachariah,Bathinda,600002,4,homemaker,False
C03820,Gayathri Bhargava,Kalyan-Dombivli,700001,2,salaried,True
C03821,Unni Lall,Guntur,600002,7,business,False
C03822,Omaja Khare,Muzaffarnagar,110001,5,salaried,False
C03823,Harita Dubey,Karaikudi,560001,5,business,True
C03824,Praneel Dhaliwal,Shivpuri,500001,4,business,False
C03825,Vivaan Singhal,Bareilly,500002,4,salaried,False
C03826,Dhruv Sahota,Buxar,700001,6,homemaker,True
C03827,Faraj Merchant,Sasaram,500003,1,salaried,False
C03828,Eiravati Chandra,Secunderabad,110001,1,business,False
C03829,Sanya Shanker,Panvel,600002,3,salaried,False
C03830,Isha Narain,Ludhiana,500002,3,salaried,False
C03831,Vedika Peri,Ballia,110002,5,salaried,False
C03832,Shivani Dugar,Latur,600001,5,student,False
C03833,Oviya Raju,Jehanabad,500001,2,salaried,False
C03834,Ekaraj Cheema,Silchar,600001,2,homemaker,False
C03835,Hredhaan Warrior,Pali,110001,1,salaried,False
C03836,Patrick Gaba,Visakhapatnam,110002,3,salaried,False
C03837,Ekantika Nath,Hindupur,110002,1,salaried,False
C03838,Caleb Kamdar,Sambhal,110002,1,salaried,False
C03839,Aishani Srivastava,Malegaon,500003,3,student,False
C03840,Sathvik Mittal,Bulandshahr,110001,7,homemaker,False
C03841,Upma Halder,Haldia,560001,2,business,True
C03842,Ishita Kata,Bhubaneswar,600001,6,salaried,False
C03843,Jairaj Gandhi,Tinsukia,560001,6,salaried,True
C03844,Shivani Dugar,Guntur,500002,6,business,False
C03845,Jonathan Nori,Baranagar,226001,3,homemaker,True
C03846,Dipta Sheth,Rajahmundry,700001,4,salaried,True
C03847,Aryan Nair,Bahraich,700001,4,student,True
C03848,Advay Hari,Muzaffarpur,560001,4,salaried,True
C03849,Zaitra Dara,Chittoor,226001,5,salaried,True
C03850,Jeremiah Ahluwalia,Bongaigaon,226001,2,business,True
C03851,Hema Jaggi,Suryapet,500001,2,salaried,False
C03852,Keya Sangha,Gaya,500002,7,student,False
C03853,Krishna Chokshi,Jaunpur,110001,7,salaried,False
C03854,Upadhriti Wagle,Bhavnagar,226001,5,student,True
C03855,Vasana Agate,Begusarai,600002,1,salaried,False
C03856,Rushil Samra,Barasat,700001,7,homemaker,True
C03857,Charan Kanda,Mau,600002,6,salaried,False
C03858,Arunima Varkey,Alappuzha,500002,4,homemaker,False
C03859,Ekta Bir,Gopalpur,226001,6,student,True
C03860,Pallavi Shan,Fatehpur,600001,4,homemaker,False
C03861,Arjun Sandhu,Tirunelveli,700001,6,business,True
C03862,Mitesh Mallick,Latur,500001,1,student,False
C03863,Lipika Natarajan,Ratlam,500001,6,salaried,False
C03864,Kamala Ganesan,Chapra,110002,6,salaried,False
C03865,Chaitanya Chandra,Chennai,500003,3,salaried,False
C03866,Chatresh Nagi,Jalandhar,226001,6,salaried,True
C03867,Jonathan Brar,Katni,500002,3,homemaker,False
C03868,Henry Chacko,Haridwar,700001,2,salaried,True
C03869,Yashvi Sundaram,Jodhpur,500003,5,business,False
C03870,Om Bajwa,Satna,500002,6,business,False
C03871,Ekalinga Nadkarni,Silchar,560001,2,business,True
C03872,Pahal Kannan,Saharsa,226001,7,business,True
C03873,Ekantika Brar,Kolhapur,110001,7,salaried,False
C03874,Omkaar Varma,Bhiwani,110001,3,business,False
C03875,Ayaan Dar,Indore,226001,6,salaried,True
C03876,Leela Badami,Ahmednagar,110002,6,homemaker,False
C03877,Rajeshri Yohannan,Jhansi,110002,1,student,False
C03878,Tarak Bhargava,Mangalore,110001,2,homemaker,False
C03879,Kabir Madan,Berhampur,600001,4,salaried,False
C03880,Hemal Khurana,Jalna,700001,4,salaried,True
C03881,Krishna Natt,Etawah,110001,1,salaried,False
C03882,Shivani Nori,Hospet,600001,3,salaried,False
C03883,Jai Kumer,Dehradun,500003,4,salaried,False
C03884,Yatin Gupta,Davanagere,600001,4,business,False
C03885,Eshana Bir,Raipur,500003,7,salaried,False
C03886,Samar Ray,Khammam,500002,7,business,False
C03887,Vihaan Chad,Tinsukia,600002,5,homemaker,False
C03888,Raghav Nagi,Jabalpur,500002,2,business,False
C03889,Ijaya Ray,Ramagundam,110001,3,salaried,False
C03890,Niharika Patil,Raipur,500003,6,salaried,False
C03891,Tara Dave,Alwar,110001,2,business,False
C03892,Hemangini Raval,Alwar,226001,3,salaried,True
C03893,Gaurang Bhatt,Kakinada,700001,4,business,True
C03894,Urishilla Sem,Hosur,500001,5,salaried,False
C03895,Max Agate,Raichur,110001,2,homemaker,False
C03896,Charles Sen,Uluberia,700001,4,student,True
C03897,Sarthak Ram,Khammam,600001,3,business,False
C03898,Yuvraj Madan,Aurangabad,500002,2,salaried,False
C03899,Jeremiah Babu,Amaravati,600001,6,salaried,False
C03900,Vrishti Savant,Pimpri-Chinchwad,500001,2,student,False
C03901,Ronith Bora,Bijapur,500003,4,business,False
C03902,Yamini Baral,Rohtak,226001,2,salaried,True
C03903,Chaaya Sidhu,Vasai-Virar,700001,6,salaried,True
C03904,Wyatt Badami,Bahraich,226001,5,salaried,True
C03905,Kiaan Ravel,Morbi,600002,5,student,False
C03906,Pallavi Sehgal,Ramgarh,110001,4,salaried,False
C03907,Victor Lala,Katni,500003,3,business,False
C03908,Darpan Mukhopadhyay,Aligarh,600002,4,business,False
C03909,Champak Dar,Panipat,560001,5,business,True
C03910,Pranit Deol,Bhavnagar,110001,1,homemaker,False
C03911,Bina Bhattacharyya,Tadepalligudem,600001,1,homemaker,False
C03912,Fitan Mistry,Jammu,500002,2,business,False
C03913,Ishita Bansal,Nangloi Jat,700001,6,salaried,True
C03914,Deepa Borde,Mumbai,500001,7,salaried,False
C03915,Ayushman Sabharwal,Rewa,500001,7,business,False
C03916,Frederick Saha,Hosur,600001,7,business,False
C03917,Waida Bhagat,Agartala,110002,2,business,False
C03918,Hardik Trivedi,Sri Ganganagar,500001,1,salaried,False
C03919,Naksh Mittal,Unnao,700001,5,business,True
C03920,Dalaja Ram,New Delhi,600001,2,salaried,False
C03921,Osha Mukhopadhyay,Jamnagar,500003,7,student,False
C03922,Oliver Boase,Raichur,500001,7,salaried,False
C03923,Nihal Batra,Sagar,226001,4,student,True
C03924,Harita Sarraf,Hajipur,600001,7,salaried,False
C03925,Isha Sarin,Amravati,700001,6,salaried,True
C03926,Jyoti Pandey,Bhagalpur,226001,7,student,True
C03927,Raagini Mand,Yamunanagar,110001,4,salaried,False
C03928,Wridesh Pandit,Ahmedabad,110001,7,student,False
C03929,Lajita Naidu,Darbhanga,500001,6,business,False
C03930,Rachana Murthy,Bhatpara,226001,5,business,True
C03931,Xalak Ray,Kharagpur,500002,2,salaried,False
C03932,Ati Ravel,Siwan,110001,6,business,False
C03933,Irya Dhaliwal,Shimla,500002,4,business,False
C03934,Amol Bal,Vijayanagaram,500003,2,business,False
C03935,Libni Golla,Satara,600001,2,business,False
C03936,Bakhshi Krishna,Shimla,600002,4,salaried,False
C03937,Devansh Sarin,Faridabad,700001,1,salaried,True
C03938,Kashvi Solanki,Udupi,600001,7,salaried,False
C03939,Barkha Pandya,Srikakulam,700001,6,salaried,True
C03940,Varsha Desai,Moradabad,226001,4,salaried,True
C03941,Sanya Lata,Bokaro,500003,5,student,False
C03942,Yashasvi Dayal,Dewas,560001,3,student,True
C03943,Girik Bhat,Madanapalle,500001,4,salaried,False
C03944,Peter Sunder,Bharatpur,700001,7,homemaker,True
C03945,Rayaan Sem,Panchkula,700001,7,business,True
C03946,Panini Andra,Alwar,226001,2,homemaker,True
C03947,Adya Sura,Nagpur,500002,2,student,False
C03948,Nidhi Lad,Khammam,600001,4,student,False
C03949,Matthew Raghavan,Thiruvananthapuram,560001,3,salaried,True
C03950,Hredhaan Deep,Davanagere,110002,4,salaried,False
C03951,Arin Chandra,Katni,500001,3,salaried,False
C03952,Ekanta Savant,Hapur,600002,3,student,False
C03953,Kavya Batra,Bhubaneswar,110002,7,salaried,False
C03954,Veer Mann,Singrauli,600001,7,student,False
C03955,Geetika Mander,Ulhasnagar,500001,7,salaried,False
C03956,Pratyush Mangat,Arrah,700001,5,student,True
C03957,Suhani Dhillon,Cuttack,600002,7,salaried,False
C03958,Zaitra Bajaj,Mahbubnagar,500002,6,salaried,False
C03959,Theodore Salvi,Guna,560001,2,salaried,True
C03960,Unnati Palla,Rajpur Sonarpur,500002,2,salaried,False
C03961,Aachal Borde,Bhubaneswar,500003,3,salaried,False
C03962,Matthew Narasimhan,Delhi,226001,2,student,True
C03963,Rajata Wali,Saharanpur,500001,1,salaried,False
C03964,Kavya Chawla,Gaya,500002,3,salaried,False
C03965,Bahadurjit Amble,Berhampore,110002,2,student,False
C03966,Yadavi Dara,Avadi,226001,1,salaried,True
C03967,Ekantika Dugar,Sikar,500002,5,homemaker,False
C03968,Samarth Soni,Mumbai,110001,2,homemaker,False
C03969,Kala Mander,Khammam,500003,1,salaried,False
C03970,Ishanvi Raghavan,Shimla,600001,4,salaried,False
C03971,Tanay Tata,Gudivada,560001,6,salaried,True
C03972,Aradhana Gara,Raiganj,500003,4,student,False
C03973,Eiravati Sood,Ahmedabad,226001,1,business,True
C03974,Leela Tak,Hosur,110001,3,business,False
C03975,Falan Shroff,Berhampore,500001,7,student,False
C03976,Nitesh Shetty,Bardhaman,110002,7,salaried,False
C03977,Nidra Iyengar,South Dumdum,560001,7,student,True
C03978,Kevin Bobal,Kolkata,560001,3,student,True
C03979,Chasmum Bhattacharyya,Amaravati,500003,2,business,False
C03980,Pushti De,Fatehpur,226001,7,homemaker,True
C03981,Abdul Mitra,Latur,500001,4,student,False
C03982,Edhitha Bansal,Jehanabad,700001,3,salaried,True
C03983,Veer Prasad,Sambalpur,110001,3,salaried,False
C03984,Laksh Narain,Hubli–Dharwad,700001,7,business,True
C03985,Victor Hans,Jamnagar,110002,4,salaried,False
C03986,Manan Mann,Dindigul,500001,5,homemaker,False
C03987,Diya Rajagopal,Bhusawal,500001,3,salaried,False
C03988,Jason Sama,Mehsana,110001,7,business,False
C03989,Damini Tak,Satara,600002,6,business,False
C03990,Mason Wadhwa,Burhanpur,700001,1,salaried,True
C03991,Triya Sen,Aligarh,500002,2,homemaker,False
C03992,Jason Goel,Patna,560001,3,homemaker,True
C03993,Benjamin Ramesh,Nagercoil,600002,6,business,False
C03994,Isha Atwal,Durg,500002,6,salaried,False
C03995,Chaitaly Kapoor,Eluru,226001,3,salaried,True
C03996,Falak Puri,Junagadh,110001,5,salaried,False
C03997,Onkar Dhingra,Tirunelveli,226001,1,salaried,True
C03998,Azad Pant,Tumkur,560001,2,business,True
C03999,Vedhika Das,Sirsa,600001,3,homemaker,False
C04000,Adya Kamdar,Nangloi Jat,500002,2,business,False
C04001,Lopa Kamdar,Kadapa,600002,4,homemaker,False
C04002,Vamakshi Chhabra,Amaravati,500002,6,business,False
C04003,Vedant Dhar,Howrah,500002,6,business,False
C04004,Urvi Roy,Raipur,110001,3,homemaker,False
C04005,Tamanna Oak,Kakinada,226001,3,business,True
C04006,Wakeeta Nazareth,Mumbai,700001,4,homemaker,True
C04007,Shivani Trivedi,Morbi,600001,5,salaried,False
C04008,Ekapad Sandal,Jehanabad,110001,3,salaried,False
C04009,Hardik Merchant,Raiganj,110002,6,homemaker,False
C04010,Aradhana Misra,Raiganj,110001,2,business,False
C04011,Anmol Gole,Panchkula,560001,1,homemaker,True
C04012,Anirudh Hari,Jalna,600001,7,homemaker,False
C04013,Warhi Nanda,Danapur,500001,2,salaried,False
C04014,Diya Suri,Buxar,110002,5,business,False
C04015,Hema Dhingra,Saharsa,500003,1,salaried,False
C04016,Atharv Dass,Belgaum,110001,2,business,False
C04017,Farhan Saxena,Ghaziabad,500002,2,student,False
C04018,Tripti Anand,Motihari,700001,4,salaried,True
C04019,Hemangini Narasimhan,Srikakulam,500001,7,business,False
C04020,Diya Rama,Kakinada,110001,5,student,False
C04021,Aarna Bose,Silchar,110001,6,salaried,False
C04022,Rehaan Shanker,Durgapur,600002,4,student,False
C04023,Tripti Buch,Dhule,600002,1,business,False
C04024,Tanish Pathak,Mango,500001,7,homemaker,False
C04025,Xalak Divan,Katni,226001,6,salaried,True
C04026,Ethan Dash,Sri Ganganagar,600002,4,salaried,False
C04027,Lucky Nayar,Durgapur,500002,7,business,False
C04028,Urmi Varma,Cuttack,110002,5,salaried,False
C04029,Nisha Johal,Tumkur,500003,3,homemaker,False
C04030,Faraj Acharya,Anantapur,600001,3,salaried,False
C04031,Omaja Bandi,Kolkata,500003,1,student,False
C04032,Wazir Sur,Chandigarh,500003,3,business,False
C04033,Harrison Suresh,Thanjavur,600001,4,salaried,False
C04034,Tamanna Bir,Burhanpur,600002,1,salaried,False
C04035,Yauvani Deep,Thoothukudi,500001,6,business,False
C04036,Amaira Badal,Gulbarga,600001,5,business,False
C04037,Teerth Bava,Rajkot,560001,1,salaried,True
C04038,Arya Subramaniam,Amaravati,226001,6,homemaker,True
C04039,Unnati Joshi,Bhubaneswar,110002,1,salaried,False
C04040,Bahadurjit Behl,Pondicherry,700001,2,salaried,True
C04041,Siddharth Tiwari,Akola,600002,2,business,False
C04042,Bhavika Batra,Bellary,226001,1,salaried,True
C04043,Anirudh Ganesh,Kozhikode,600001,7,homemaker,False
C04044,Bina Ranganathan,Jorhat,560001,3,salaried,True
C04045,Guneet Upadhyay,Mysore,700001,2,salaried,True
C04046,Upkaar Ratti,Ahmedabad,110002,7,salaried,False
C04047,Ekani Rout,Orai,110002,7,business,False
C04048,Azad Agarwal,Singrauli,600002,5,business,False
C04049,Abhiram Koshy,Ranchi,600001,6,business,False
C04050,Libni Mistry,Buxar,226001,4,salaried,True
C04051,Dhriti Devi,Guwahati,500001,2,salaried,False
C04052,Timothy Amble,Arrah,226001,1,student,True
C04053,Michael Sani,Dehradun,226001,3,salaried,True
C04054,Dipta Sundaram,Ludhiana,110002,4,homemaker,False
C04055,Advay Oommen,Morbi,500001,6,salaried,False
C04056,Utkarsh Nair,Machilipatnam,500001,7,student,False
C04057,Netra Rajagopal,Ulhasnagar,600002,6,salaried,False
C04058,Aarnav Shukla,Sultan Pur Majra,700001,2,business,True
C04059,Fiyaz Jayaraman,Haridwar,110001,6,salaried,False
C04060,Guneet Bansal,Surendranagar Dudhrej,500003,6,salaried,False
C04061,Hardik Krishnan,Jamshedpur,500003,3,salaried,False
C04062,Brijesh Ramesh,Dibrugarh,110002,7,salaried,False
C04063,Upma Roy,Korba,110001,3,salaried,False
C04064,Keya Apte,Moradabad,700001,3,business,True
C04065,Neha Raghavan,Tadepalligudem,110001,1,business,False
C04066,Megha Issac,Jamnagar,600002,6,student,False
C04067,Neha Palla,Singrauli,226001,6,business,True
C04068,Qasim Thaker,Mango,110002,6,business,False
C04069,Varsha Iyengar,Surat,500001,5,salaried,False
C04070,Rachit Halder,Raebareli,110002,3,business,False
C04071,Noah Goel,Ulhasnagar,500003,4,salaried,False
C04072,Odika Ganesh,Malda,700001,2,student,True
C04073,Kai Gala,Salem,110001,7,salaried,False
C04074,Ayush Parikh,Motihari,700001,4,salaried,True
C04075,Matthew Mitra,Chandigarh,600002,7,business,False
C04076,Divya Singhal,Bharatpur,110002,1,salaried,False
C04077,Damyanti Sanghvi,New Delhi,600001,1,homemaker,False
C04078,Mitali Sood,Hapur,110002,7,homemaker,False
C04079,Meghana Rajan,Tirunelveli,500001,6,salaried,False
C04080,Eshana Kant,Mahbubnagar,110002,4,salaried,False
C04081,Baghyawati Deep,Rewa,560001,6,business,True
C04082,Ekta Pillay,Maheshtala,600002,5,business,False
C04083,Darpan Chanda,Kottayam,500002,1,salaried,False
C04084,Vansha Rattan,Anand,600002,1,student,False
C04085,Charles Gaba,Rourkela,110001,4,business,False
C04086,Akshay Deol,Gorakhpur,500002,1,salaried,False
C04087,Ekantika Ahuja,Raurkela Industrial Township,110001,5,salaried,False
C04088,Lucky Sarma,Latur,110001,5,student,False
C04089,Charles Gupta,Sasaram,500001,5,salaried,False
C04090,Jalsa Agarwal,Gaya,500001,2,student,False
C04091,Bakhshi Deep,Sambalpur,226001,5,salaried,True
C04092,Kiaan Srivastava,Tirunelveli,500003,5,business,False
C04093,Aishani Koshy,Singrauli,226001,2,homemaker,True
C04094,Parth Doshi,Kalyan-Dombivli,226001,6,homemaker,True
C04095,Benjamin Mohan,Yamunanagar,500003,3,salaried,False
C04096,Hritik Narula,Bikaner,600001,1,salaried,False
C04097,Zayan Kurian,Dehri,500002,5,student,False
C04098,Owen Choudhary,Warangal,700001,1,salaried,True
C04099,Tanvi Warrior,Bulandshahr,226001,4,salaried,True
C04100,Jonathan Bala,Pudukkottai,110002,1,homemaker,False
C04101,Matthew Nadkarni,Madanapalle,110002,7,salaried,False
C04102,Xavier Sharma,Bardhaman,110001,6,salaried,False
C04103,Raghav Mukhopadhyay,Ramgarh,500003,2,salaried,False
C04104,Omaja Gera,Tirupati,110001,1,business,False
C04105,Ansh Sundaram,Haridwar,560001,1,business,True
C04106,Faras Maharaj,Jehanabad,560001,1,salaried,True
C04107,Avi Bali,Satna,700001,3,salaried,True
C04108,Sai Bora,Mangalore,500001,3,salaried,False
C04109,Veda Dave,Amritsar,500001,4,business,False
C04110,Vihaan Jhaveri,Patna,500003,2,salaried,False
C04111,Aarush Shukla,Ambala,500003,1,homemaker,False
C04112,Aayush Mann,Tiruvottiyur,226001,1,salaried,True
C04113,Viraj Chokshi,Khammam,560001,1,homemaker,True
C04114,Aayush Bedi,Guna,226001,1,salaried,True
C04115,Omkaar Raghavan,Khandwa,500001,3,student,False
C04116,Michael Karan,Patiala,500002,6,salaried,False
C04117,Indali Mohanty,Raichur,500002,6,salaried,False
C04118,Shaurya Pall,Dehri,500003,4,homemaker,False
C04119,Pahal Issac,Jalgaon,110001,7,homemaker,False
C04120,Tanish Viswanathan,Mau,500001,5,salaried,False
C04121,Janya Sawhney,Ozhukarai,500002,2,student,False
C04122,Samuel Thaman,Jaipur,500001,6,business,False
C04123,Devika Shah,Narasaraopet,600002,7,homemaker,False
C04124,Balendra Thakur,Jabalpur,110002,1,salaried,False
C04125,Aarnav Char,Noida,560001,6,business,True
C04126,Mekhala Agarwal,Bellary,226001,4,business,True
C04127,Jagat Khalsa,Sasaram,500001,5,salaried,False
C04128,Eshana Sura,Dhule,110002,6,homemaker,False
C04129,Vasana Dhaliwal,Nashik,600002,4,salaried,False
C04130,Amruta Malhotra,Ranchi,226001,3,salaried,True
C04131,Ubika Nath,Gudivada,500001,5,business,False
C04132,Eshana Mannan,Kolhapur,500003,4,business,False
C04133,Gavin Dayal,Hindupur,110002,7,salaried,False
C04134,Damyanti Gokhale,Latur,226001,6,salaried,True
C04135,Yashasvi Sastry,Delhi,500001,3,homemaker,False
C04136,Chaman Krishna,Sangli-Miraj & Kupwad,110002,7,salaried,False
C04137,Mitali Bakshi,Gorakhpur,600002,4,business,False
C04138,Upasna Bedi,Amaravati,500001,4,student,False
C04139,Samar Nadkarni,Nagercoil,500001,7,salaried,False
C04140,Arjun Suri,Faridabad,500001,6,homemaker,False
C04141,Unnati Merchant,Bihar Sharif,700001,5,student,True
C04142,Manya Dani,Thane,500003,3,business,False
C04143,Aarush Kothari,Dehri,600002,1,business,False
C04144,Avni Chana,Danapur,226001,2,business,True
C04145,Harshil Kapadia,Dehri,700001,5,business,True
C04146,Warhi Saini,Durgapur,110001,3,homemaker,False
C04147,Nathaniel Goyal,Sambalpur,700001,7,salaried,True
C04148,Yatan Nori,Salem,560001,4,salaried,True
C04149,Imaran Warrior,Hajipur,560001,7,salaried,True
C04150,Aarush Sura,Tiruppur,500001,3,salaried,False
C04151,Liam Som,Jaunpur,700001,7,salaried,True
C04152,Jack Rastogi,Faridabad,110001,7,homemaker,False
C04153,Bishakha Srinivasan,Allahabad,700001,2,business,True
C04154,Eiravati Thakur,Arrah,500003,6,business,False
C04155,Baghyawati Balasubramanian,Dhanbad,500003,2,business,False
C04156,Chanakya Keer,Erode,110001,1,student,False
C04157,Jyoti Narula,Silchar,700001,1,business,True
C04158,Unni Ramakrishnan,Deoghar,110002,2,homemaker,False
C04159,Anamika Dugar,Avadi,500003,5,salaried,False
C04160,Benjamin Dani,Sagar,500003,5,homemaker,False
C04161,Matthew Buch,Erode,500002,7,business,False
C04162,Dayamai Nadig,Danapur,700001,7,salaried,True
C04163,Hamsini Mody,Nizamabad,500003,4,business,False
C04164,Hredhaan Gola,Moradabad,600002,1,business,False
C04165,Ira Jain,Faridabad,700001,4,salaried,True
C04166,Zansi Badami,Dharmavaram,560001,1,business,True
C04167,Fariq Peri,Tumkur,500002,2,salaried,False
C04168,Shivansh Tandon,Delhi,500003,5,salaried,False
C04169,Yochana Nair,Loni,500002,7,homemaker,False
C04170,Vritti Rastogi,Malegaon,560001,5,business,True
C04171,Baghyawati Bhat,Dewas,110001,2,homemaker,False
C04172,Nilima Barad,Tadepalligudem,110001,4,business,False
C04173,Bimala Prabhu,Khora ,700001,4,salaried,True
C04174,Yochana Sahni,Panihati,560001,3,business,True
C04175,Onkar Pingle,Bilaspur,600001,7,business,False
C04176,Dhruv Amble,Ambala,600001,7,homemaker,False
C04177,Fitan Subramanian,Khora ,700001,7,salaried,True
C04178,Leela Srinivasan,Anantapuram,500001,1,homemaker,False
C04179,Neel Ramakrishnan,Katni,500002,4,homemaker,False
